drug_name	score
drugbank.DB00604	0.37597911227154046
drugbank.DB09068	0.37597911227154046
drugbank.DB00382	0.37597911227154046
drugbank.DB13873	0.37597911227154046
drugbank.DB00472	0.3754889178617992
drugbank.DB11581	0.375
drugbank.DB01427	0.37451235370611186
drugbank.DB00276	0.37451235370611186
drugbank.DB00283	0.37451235370611186
drugbank.DB01367	0.37451235370611186
drugbank.DB01590	0.37402597402597404
drugbank.DB01242	0.37402597402597404
drugbank.DB09098	0.37402597402597404
drugbank.DB01129	0.3735408560311284
drugbank.DB08910	0.37257438551099614
drugbank.DB00125	0.37257438551099614
drugbank.DB06757	0.37257438551099614
drugbank.DB00239	0.37257438551099614
drugbank.DB00721	0.37257438551099614
drugbank.DB00393	0.37257438551099614
drugbank.DB00338	0.37257438551099614
drugbank.DB00368	0.37209302325581395
drugbank.DB08936	0.3716129032258065
drugbank.DB00013	0.3716129032258065
drugbank.DB00412	0.3716129032258065
drugbank.DB00496	0.3716129032258065
drugbank.DB00132	0.37065637065637064
drugbank.DB00213	0.37065637065637064
drugbank.DB00598	0.37065637065637064
drugbank.DB00449	0.37065637065637064
drugbank.DB00960	0.37017994858611825
drugbank.DB12313	0.37017994858611825
drugbank.DB05039	0.36970474967907574
drugbank.DB06262	0.36970474967907574
drugbank.DB06756	0.36923076923076925
drugbank.DB01365	0.36923076923076925
drugbank.DB11278	0.36923076923076925
drugbank.DB11124	0.36923076923076925
drugbank.DB14006	0.3687580025608195
drugbank.DB00159	0.3687580025608195
drugbank.DB06287	0.3687580025608195
drugbank.DB00122	0.3687580025608195
drugbank.DB00489	0.36828644501278773
drugbank.DB01186	0.367816091954023
drugbank.DB08911	0.367816091954023
drugbank.DB05239	0.367816091954023
drugbank.DB00217	0.3673469387755102
drugbank.DB01364	0.3673469387755102
drugbank.DB00360	0.3673469387755102
drugbank.DB00119	0.3668789808917197
drugbank.DB04846	0.366412213740458
drugbank.DB00594	0.366412213740458
drugbank.DB13170	0.36594663278271916
drugbank.DB13152	0.36594663278271916
drugbank.DB00100	0.36594663278271916
drugbank.DB00307	0.36594663278271916
drugbank.DB00908	0.36548223350253806
drugbank.DB01393	0.36548223350253806
drugbank.DB03756	0.3650190114068441
drugbank.DB13346	0.3650190114068441
drugbank.DB00938	0.36455696202531646
drugbank.DB09158	0.3640960809102402
drugbank.DB08904	0.3640960809102402
drugbank.DB00112	0.3640960809102402
drugbank.DB06674	0.3640960809102402
drugbank.DB01233	0.3640960809102402
drugbank.DB00065	0.3640960809102402
drugbank.DB00051	0.3640960809102402
drugbank.DB00602	0.3640960809102402
drugbank.DB00762	0.3640960809102402
drugbank.DB00523	0.3640960809102402
drugbank.DB01199	0.36363636363636365
drugbank.DB14491	0.36363636363636365
drugbank.DB14490	0.36363636363636365
drugbank.DB14489	0.36363636363636365
drugbank.DB14488	0.36363636363636365
drugbank.DB01592	0.36363636363636365
drugbank.DB14501	0.36363636363636365
drugbank.DB01210	0.36363636363636365
drugbank.DB01359	0.36363636363636365
drugbank.DB00353	0.36363636363636365
drugbank.DB00527	0.36363636363636365
drugbank.DB01197	0.36317780580075665
drugbank.DB00335	0.36317780580075665
drugbank.DB00871	0.3622641509433962
drugbank.DB00843	0.3622641509433962
drugbank.DB09351	0.3622641509433962
drugbank.DB01001	0.3622641509433962
drugbank.DB01193	0.3622641509433962
drugbank.DB01102	0.3622641509433962
drugbank.DB04861	0.3622641509433962
drugbank.DB00195	0.3622641509433962
drugbank.DB00264	0.3622641509433962
drugbank.DB00221	0.3622641509433962
drugbank.DB01580	0.3622641509433962
drugbank.DB01274	0.3622641509433962
drugbank.DB01288	0.3622641509433962
drugbank.DB01291	0.3622641509433962
drugbank.DB01203	0.3622641509433962
drugbank.DB01214	0.3622641509433962
drugbank.DB00612	0.3622641509433962
drugbank.DB09082	0.3622641509433962
drugbank.DB09080	0.3622641509433962
drugbank.DB00373	0.3622641509433962
drugbank.DB01718	0.3622641509433962
drugbank.DB00521	0.3622641509433962
drugbank.DB00849	0.36180904522613067
drugbank.DB00056	0.36180904522613067
drugbank.DB00678	0.36180904522613067
drugbank.DB00692	0.36180904522613067
drugbank.DB00384	0.36180904522613067
drugbank.DB00867	0.3613550815558344
drugbank.DB00805	0.3613550815558344
drugbank.DB00935	0.3613550815558344
drugbank.DB00715	0.3613550815558344
drugbank.DB13800	0.3613550815558344
drugbank.DB01035	0.3609022556390977
drugbank.DB01054	0.3609022556390977
drugbank.DB01014	0.3609022556390977
drugbank.DB00599	0.3609022556390977
drugbank.DB00816	0.360450563204005
drugbank.DB11587	0.360450563204005
drugbank.DB13139	0.360450563204005
drugbank.DB06814	0.360450563204005
drugbank.DB01366	0.360450563204005
drugbank.DB00966	0.36
drugbank.DB00909	0.36
drugbank.DB01075	0.36
drugbank.DB00780	0.36
drugbank.DB11672	0.3595505617977528
drugbank.DB09301	0.3595505617977528
drugbank.DB05521	0.3595505617977528
drugbank.DB06695	0.3595505617977528
drugbank.DB09228	0.35910224438902744
drugbank.DB03193	0.35910224438902744
drugbank.DB01113	0.35910224438902744
drugbank.DB01132	0.35910224438902744
drugbank.DB01139	0.35910224438902744
drugbank.DB06404	0.35910224438902744
drugbank.DB00194	0.35910224438902744
drugbank.DB00237	0.3586550435865504
drugbank.DB00241	0.3586550435865504
drugbank.DB00306	0.3586550435865504
drugbank.DB00055	0.3586550435865504
drugbank.DB00794	0.3586550435865504
drugbank.DB00818	0.3582089552238806
drugbank.DB00184	0.3582089552238806
drugbank.DB01176	0.3577639751552795
drugbank.DB00083	0.3577639751552795
drugbank.DB01351	0.3577639751552795
drugbank.DB01353	0.3577639751552795
drugbank.DB06691	0.3573200992555831
drugbank.DB00573	0.3573200992555831
drugbank.DB04898	0.35687732342007433
drugbank.DB01231	0.35687732342007433
drugbank.DB00985	0.3564356435643564
drugbank.DB03796	0.3564356435643564
drugbank.DB01039	0.35599505562422745
drugbank.DB09236	0.35555555555555557
drugbank.DB05260	0.35467980295566504
drugbank.DB11133	0.35467980295566504
drugbank.DB00564	0.35467980295566504
drugbank.DB01114	0.35424354243542433
drugbank.DB06218	0.3538083538083538
drugbank.DB11699	0.35294117647058826
drugbank.DB03128	0.35294117647058826
drugbank.DB13151	0.35294117647058826
drugbank.DB08873	0.35294117647058826
drugbank.DB00572	0.35294117647058826
drugbank.DB00411	0.35294117647058826
drugbank.DB00904	0.3525091799265606
drugbank.DB00912	0.3525091799265606
drugbank.DB01156	0.35207823960880197
drugbank.DB03754	0.35207823960880197
drugbank.DB08889	0.35207823960880197
drugbank.DB00674	0.35207823960880197
drugbank.DB00731	0.35207823960880197
drugbank.DB01067	0.3516483516483517
drugbank.DB00297	0.3516483516483517
drugbank.DB00208	0.35121951219512193
drugbank.DB01241	0.35121951219512193
drugbank.DB01002	0.3507917174177832
drugbank.DB04743	0.3507917174177832
drugbank.DB00677	0.3507917174177832
drugbank.DB09093	0.3507917174177832
drugbank.DB09332	0.35036496350364965
drugbank.DB03088	0.34993924665856624
drugbank.DB04821	0.34993924665856624
drugbank.DB00121	0.34993924665856624
drugbank.DB00759	0.34993924665856624
drugbank.DB00291	0.3490909090909091
drugbank.DB00806	0.3486682808716707
drugbank.DB06372	0.3486682808716707
drugbank.DB00278	0.3486682808716707
drugbank.DB04895	0.3482466747279323
drugbank.DB01577	0.3482466747279323
drugbank.DB00752	0.3482466747279323
drugbank.DB00813	0.34782608695652173
drugbank.DB06779	0.34782608695652173
drugbank.DB00545	0.34782608695652173
drugbank.DB00889	0.3474065138721351
drugbank.DB01091	0.3474065138721351
drugbank.DB01120	0.3474065138721351
drugbank.DB01245	0.3474065138721351
drugbank.DB01698	0.3474065138721351
drugbank.DB00503	0.3474065138721351
drugbank.DB04832	0.3469879518072289
drugbank.DB06155	0.34657039711191334
drugbank.DB08885	0.34657039711191334
drugbank.DB00498	0.34615384615384615
drugbank.DB00812	0.3457382953181273
drugbank.DB01273	0.3457382953181273
drugbank.DB00784	0.3457382953181273
drugbank.DB00981	0.3449101796407186
drugbank.DB00166	0.3449101796407186
drugbank.DB14738	0.3449101796407186
drugbank.DB09109	0.3449101796407186
drugbank.DB00747	0.3449101796407186
drugbank.DB05777	0.3444976076555024
drugbank.DB06168	0.3444976076555024
drugbank.DB06605	0.3444976076555024
drugbank.DB11166	0.3444976076555024
drugbank.DB01123	0.34408602150537637
drugbank.DB00006	0.34408602150537637
drugbank.DB00001	0.34408602150537637
drugbank.DB00657	0.34408602150537637
drugbank.DB00701	0.34408602150537637
drugbank.DB11095	0.34408602150537637
drugbank.DB00042	0.3436754176610978
drugbank.DB00870	0.3432657926102503
drugbank.DB00932	0.3432657926102503
drugbank.DB01144	0.3432657926102503
drugbank.DB00205	0.3432657926102503
drugbank.DB01338	0.3432657926102503
drugbank.DB00704	0.3432657926102503
drugbank.DB00191	0.34285714285714286
drugbank.DB01337	0.34285714285714286
drugbank.DB00376	0.34285714285714286
drugbank.DB00809	0.34244946492271106
drugbank.DB00953	0.342042755344418
drugbank.DB01037	0.342042755344418
drugbank.DB01270	0.342042755344418
drugbank.DB00682	0.3416370106761566
drugbank.DB00483	0.3412322274881517
drugbank.DB01171	0.3404255319148936
drugbank.DB00474	0.3404255319148936
drugbank.DB00553	0.3404255319148936
drugbank.DB01336	0.3400236127508855
drugbank.DB01339	0.33962264150943394
drugbank.DB00857	0.3392226148409894
drugbank.DB01072	0.3392226148409894
drugbank.DB00392	0.3392226148409894
drugbank.DB06742	0.3388235294117647
drugbank.DB01146	0.3376318874560375
drugbank.DB01166	0.3376318874560375
drugbank.DB09552	0.3372365339578454
drugbank.DB00115	0.3372365339578454
drugbank.DB09020	0.3372365339578454
drugbank.DB00583	0.3364485981308411
drugbank.DB01226	0.33605600933488916
drugbank.DB01116	0.3356643356643357
drugbank.DB06800	0.3356643356643357
drugbank.DB01285	0.3356643356643357
drugbank.DB05351	0.3356643356643357
drugbank.DB09352	0.3352735739231665
drugbank.DB04820	0.3352735739231665
drugbank.DB00736	0.3352735739231665
drugbank.DB00428	0.3352735739231665
drugbank.DB01095	0.33488372093023255
drugbank.DB00951	0.3344947735191638
drugbank.DB04840	0.3344947735191638
drugbank.DB00561	0.3344947735191638
drugbank.DB00772	0.33410672853828305
drugbank.DB00863	0.33371958285052145
drugbank.DB00196	0.3333333333333333
drugbank.DB06654	0.3325635103926097
drugbank.DB00585	0.3325635103926097
drugbank.DB00989	0.33217993079584773
drugbank.DB00944	0.33217993079584773
drugbank.DB00941	0.33217993079584773
drugbank.DB01057	0.33217993079584773
drugbank.DB01010	0.33217993079584773
drugbank.DB01400	0.33217993079584773
drugbank.DB00733	0.33217993079584773
drugbank.DB01122	0.33141542002301494
drugbank.DB04864	0.33141542002301494
drugbank.DB13503	0.33141542002301494
drugbank.DB13173	0.3310344827586207
drugbank.DB01216	0.330654420206659
drugbank.DB01168	0.3302752293577982
drugbank.DB01626	0.3302752293577982
drugbank.DB01247	0.3302752293577982
drugbank.DB00601	0.3302752293577982
drugbank.DB09019	0.32801822323462415
drugbank.DB09081	0.32690124858115777
drugbank.DB00582	0.3257918552036199
drugbank.DB00790	0.3246899661781285
drugbank.DB00557	0.32432432432432434
drugbank.DB01426	0.32395950506186727
drugbank.DB09477	0.3203559510567297
drugbank.DB00178	0.3203559510567297
drugbank.DB06729	0.31718061674008813
drugbank.DB01180	0.31475409836065577
drugbank.DB00691	0.31406761177753545
drugbank.DB00550	0.3103448275862069
drugbank.DB00535	0.3057324840764331
drugbank.DB00881	0.301255230125523
drugbank.DB13166	0.301255230125523
drugbank.DB01348	0.301255230125523
drugbank.DB01340	0.301255230125523
drugbank.DB00584	0.301255230125523
drugbank.DB00722	0.301255230125523
drugbank.DB00492	0.301255230125523
drugbank.DB00542	0.301255230125523
drugbank.DB00519	0.301255230125523
drugbank.DB09395	0.0
drugbank.DB03255	0.0
drugbank.DB03247	0.0
drugbank.DB09472	0.0
drugbank.DB04540	0.0
drugbank.DB09481	0.0
drugbank.DB09488	0.0
drugbank.DB03209	0.0
drugbank.DB11793	0.0
drugbank.DB09495	0.0
drugbank.DB04564	0.0
drugbank.DB05889	0.0
drugbank.DB04571	0.0
drugbank.DB11753	0.0
drugbank.DB11750	0.0
drugbank.DB05829	0.0
drugbank.DB09449	0.0
drugbank.DB11767	0.0
drugbank.DB11760	0.0
drugbank.DB09462	0.0
drugbank.DB09460	0.0
drugbank.DB11776	0.0
drugbank.DB05812	0.0
drugbank.DB11714	0.0
drugbank.DB11712	0.0
drugbank.DB09409	0.0
drugbank.DB09422	0.0
drugbank.DB09421	0.0
drugbank.DB09418	0.0
drugbank.DB11738	0.0
drugbank.DB11730	0.0
drugbank.DB14042	0.0
drugbank.DB14041	0.0
drugbank.DB09555	0.0
drugbank.DB14039	0.0
drugbank.DB09568	0.0
drugbank.DB05990	0.0
drugbank.DB09571	0.0
drugbank.DB09570	0.0
drugbank.DB04657	0.0
drugbank.DB11827	0.0
drugbank.DB09517	0.0
drugbank.DB09516	0.0
drugbank.DB11834	0.0
drugbank.DB09532	0.0
drugbank.DB09536	0.0
drugbank.DB09526	0.0
drugbank.DB11842	0.0
drugbank.DB09539	0.0
drugbank.DB11859	0.0
drugbank.DB11855	0.0
drugbank.DB14004	0.0
drugbank.DB09195	0.0
drugbank.DB09154	0.0
drugbank.DB03310	0.0
drugbank.DB09167	0.0
drugbank.DB03312	0.0
drugbank.DB09185	0.0
drugbank.DB11496	0.0
drugbank.DB00899	0.0
drugbank.DB00897	0.0
drugbank.DB00896	0.0
drugbank.DB00895	0.0
drugbank.DB00894	0.0
drugbank.DB00893	0.0
drugbank.DB09238	0.0
drugbank.DB00892	0.0
drugbank.DB12872	0.0
drugbank.DB11560	0.0
drugbank.DB09242	0.0
drugbank.DB11571	0.0
drugbank.DB09257	0.0
drugbank.DB09256	0.0
drugbank.DB09258	0.0
drugbank.DB11569	0.0
drugbank.DB11580	0.0
drugbank.DB09266	0.0
drugbank.DB09265	0.0
drugbank.DB09269	0.0
drugbank.DB11577	0.0
drugbank.DB11572	0.0
drugbank.DB00855	0.0
drugbank.DB00854	0.0
drugbank.DB00851	0.0
drugbank.DB04339	0.0
drugbank.DB00869	0.0
drugbank.DB00868	0.0
drugbank.DB00865	0.0
drugbank.DB00862	0.0
drugbank.DB00861	0.0
drugbank.DB00860	0.0
drugbank.DB09205	0.0
drugbank.DB05679	0.0
drugbank.DB00878	0.0
drugbank.DB00876	0.0
drugbank.DB00875	0.0
drugbank.DB00874	0.0
drugbank.DB00873	0.0
drugbank.DB00872	0.0
drugbank.DB09216	0.0
drugbank.DB09214	0.0
drugbank.DB09209	0.0
